Time, Acc, GYR, Mag
2.186896	-72 	 141 	 1270	10 	 0 	 -126	-13 	 2 	 491
2.195715	-85 	 140 	 1270	9 	 1 	 -121	-11 	 3 	 489
2.204613	-84 	 134 	 1522	12 	 -2 	 -120	-11 	 -4 	 498
2.213441	-70 	 148 	 1297	8 	 1 	 -123	-11 	 -4 	 498
2.222289	-76 	 148 	 1272	6 	 -1 	 -127	-12 	 1 	 495
2.231317	-66 	 145 	 1271	16 	 6 	 -125	-12 	 3 	 501
2.240486	-82 	 140 	 1277	6 	 -256 	 -123	-10 	 2 	 499
2.249183	-73 	 137 	 1273	15 	 0 	 -129	-10 	 0 	 497
2.25797	-61 	 139 	 1274	18 	 3 	 -129	-9 	 0 	 497
2.266874	-70 	 146 	 1271	10 	 6 	 -125	-12 	 -3 	 499
2.275649	-89 	 133 	 1300	16 	 2 	 -124	-12 	 4 	 493
2.284482	-73 	 153 	 1253	7 	 -3 	 -124	-10 	 5 	 493
2.293551	-72 	 135 	 1269	7 	 3 	 -126	-10 	 0 	 490
2.302419	-78 	 144 	 1276	1 	 3 	 -124	-10 	 0 	 490
2.31124	-81 	 150 	 1284	5 	 10 	 -123	-12 	 -5 	 490
2.320245	-78 	 137 	 1272	6 	 13 	 -120	-8 	 0 	 498
2.329149	-63 	 146 	 1256	1 	 4 	 -126	-13 	 -1 	 497
2.337913	-84 	 154 	 1283	8 	 -1 	 -125	-13 	 -4 	 492
2.346893	-83 	 136 	 1270	0 	 7 	 -126	-10 	 -4 	 492
2.355731	-81 	 143 	 1290	14 	 6 	 -124	-13 	 0 	 494
2.364503	-75 	 148 	 1273	9 	 3 	 -121	-12 	 1 	 490
2.37339	-62 	 135 	 1253	3 	 4 	 -126	-14 	 3 	 494
2.382247	-65 	 145 	 1028	8 	 -2 	 -124	-14 	 1 	 488
2.391102	-71 	 144 	 1266	8 	 1 	 -130	-11 	 1 	 488
2.399994	-82 	 138 	 1265	14 	 3 	 -128	-10 	 1 	 495
2.408741	-75 	 142 	 1299	15 	 8 	 -124	-12 	 -3 	 493
2.417838	-80 	 143 	 1266	10 	 -2 	 -125	-10 	 0 	 497
2.426596	-91 	 137 	 1535	10 	 -2 	 -118	-10 	 -4 	 491
2.435359	-88 	 153 	 1273	10 	 -6 	 -120	-13 	 -4 	 491
2.444387	-83 	 138 	 1254	7 	 -4 	 -126	-12 	 -2 	 491
2.453231	-83 	 136 	 1262	0 	 1 	 -127	-13 	 -1 	 491
2.462206	-76 	 135 	 1263	7 	 0 	 -124	-14 	 -2 	 496
2.471129	-73 	 138 	 1261	11 	 2 	 -122	-14 	 -2 	 494
2.480066	-57 	 139 	 1273	19 	 2 	 -123	-9 	 -2 	 494
2.489009	-86 	 138 	 1268	4 	 -2 	 -124	-15 	 0 	 491
2.497969	-79 	 136 	 1261	17 	 1 	 -127	-10 	 1 	 495
2.507174	-85 	 139 	 1276	14 	 0 	 -122	-9 	 -1 	 493
2.516462	-75 	 140 	 1259	11 	 1 	 -126	-9 	 -1 	 497
2.52519	-95 	 147 	 1285	10 	 9 	 -122	-9 	 -1 	 497
2.534206	-85 	 136 	 1279	8 	 2 	 -122	-13 	 0 	 491
2.543162	-94 	 140 	 1268	2 	 -2 	 -126	-11 	 2 	 501
2.551869	-74 	 140 	 1286	11 	 2 	 -132	-15 	 1 	 493
2.560706	-78 	 145 	 1273	9 	 1 	 -123	-10 	 -2 	 495
2.569723	-79 	 136 	 1271	11 	 1 	 -123	-10 	 -2 	 495
2.578478	-84 	 145 	 1260	11 	 3 	 -123	-14 	 1 	 494
2.58727	-77 	 134 	 1276	9 	 6 	 -122	-12 	 0 	 483
2.596103	-64 	 141 	 1255	14 	 4 	 -127	-13 	 1 	 490
2.605146	-59 	 150 	 1280	22 	 7 	 -126	-14 	 -1 	 497
2.614068	-73 	 134 	 1267	14 	 5 	 -120	-14 	 -1 	 497
2.622836	-85 	 144 	 1287	9 	 5 	 -123	-12 	 0 	 494
2.63194	-82 	 135 	 1284	14 	 -2 	 -122	-12 	 0 	 496
2.640899	-78 	 130 	 1266	-4 	 4 	 -129	-12 	 -1 	 500
2.649684	-64 	 142 	 1292	6 	 2 	 -125	-13 	 1 	 494
2.658469	-77 	 144 	 1261	5 	 5 	 -128	-13 	 1 	 494
2.667414	-79 	 129 	 1277	10 	 5 	 -124	-11 	 2 	 492
2.676424	-65 	 142 	 1277	15 	 3 	 -126	-10 	 0 	 488
2.685712	-82 	 141 	 1264	4 	 -3 	 -122	-14 	 1 	 494
2.69454	-75 	 134 	 1270	7 	 5 	 -126	-15 	 2 	 490
2.703418	-73 	 132 	 1271	10 	 6 	 -128	-15 	 2 	 485
